epoch,total_loss,task_loss,distill_loss,intermediate_loss,val_psnr,lr,alpha,beta
155,0.2784896656870842,0.012746753059327603,0.0026084471447393297,0.27081206530332563,38.046626990695906,0.0001,0.5,1.0
156,0.28899684429168704,0.013250628169625998,0.0027483081468380986,0.2809973752498627,38.057185422403066,0.0001,0.5,1.0
157,0.2855838707089424,0.012528607388958335,0.002647568479878828,0.27799578100442884,38.07176111479207,0.0001,0.5,1.0
158,0.2863347125053406,0.013176783360540867,0.002739577670581639,0.27837653279304503,38.0294656677331,0.0001,0.5,1.0
159,0.28375811576843263,0.013155029267072677,0.002757586797233671,0.27580180823802947,38.04604413128245,0.0001,0.5,1.0
160,0.28081470251083374,0.013046796387061476,0.002670538395177573,0.2729560342431068,38.053100819845405,0.0001,0.5,1.0
161,0.2874805921316147,0.013118814658373595,0.0027865591645240785,0.279527904689312,38.04988054843807,0.0001,0.5,1.0
162,0.2796104142069817,0.012609213748946786,0.0026183586730621753,0.27199662834405897,38.05769248816365,0.0001,0.5,1.0
163,0.28302157372236253,0.013186762882396579,0.0028063594130799175,0.2750250115990639,38.05338234452351,0.0001,0.5,1.0
164,0.2847551026940346,0.013397012185305358,0.002868420728482306,0.27662238746881485,38.069729757721106,0.0001,0.5,1.0
165,0.28463527381420134,0.013028531270101666,0.0027065382595174016,0.27676773965358736,38.04239445511273,0.0001,0.5,1.0
166,0.28280140668153764,0.013165550511330367,0.0027484891400672497,0.2748443868756294,38.06586311769738,0.0001,0.5,1.0
167,0.281661317050457,0.012682596631348133,0.0027194587653502824,0.2739602887630463,38.07207558339229,0.0001,0.5,1.0
168,0.2785709494352341,0.012832870362326504,0.0025920078670606016,0.27085850954055785,38.05634462975853,0.0001,0.5,1.0
169,0.28770305126905443,0.013459277907386422,0.0028842110466212032,0.27953130811452864,38.06044301700135,0.0001,0.5,1.0
170,0.28250731885433195,0.012819229448214174,0.0027002624096348882,0.27474757403135297,38.06479814834351,0.0001,0.5,1.0
171,0.28459891825914385,0.013322148043662309,0.0026745796692557635,0.27660055488348007,38.06967996341063,0.0001,0.5,1.0
172,0.28105829924345016,0.01318915276788175,0.0027270696009509265,0.2731001880764961,38.07534191532643,0.0001,0.5,1.0
173,0.28001584112644196,0.01301406191661954,0.002645105926785618,0.27218625754117964,38.058271263113525,0.0001,0.5,1.0
174,0.28365594655275345,0.013225070238113402,0.0027184466295875607,0.27568418920040133,38.05838621576912,0.0001,0.5,1.0
175,0.2780657705664635,0.01272706277668476,0.002580831777304411,0.2704118251800537,38.057384946377056,0.0001,0.5,1.0
176,0.2743746280670166,0.012523257965222,0.0025390299991704525,0.26684348315000533,38.04861366518324,0.0001,0.5,1.0
177,0.2782783982157707,0.013058330323547125,0.0026949564390815793,0.2704017558693886,38.06394870940255,0.0001,0.5,1.0
178,0.2769783067703247,0.01281659072265029,0.0025797820708248764,0.2692801210284233,38.04871688893624,0.0001,0.5,1.0
179,0.2758978369832039,0.012836178839206696,0.0026079911622218788,0.2681757494807243,38.071790974826904,0.0001,0.5,1.0
180,0.27848976373672485,0.01295456511899829,0.002627616350073367,0.27069867342710496,38.05464843244357,0.0001,0.5,1.0
181,0.2814298155903816,0.013292042259126901,0.002765197171829641,0.27340119659900664,38.07255323378821,0.0001,0.5,1.0
182,0.27575836330652237,0.012482780069112777,0.002516576061025262,0.2682586860656738,38.05703504349073,0.0001,0.5,1.0
183,0.27898402750492096,0.01315493768081069,0.002680930537171662,0.27106609374284746,38.041652340534725,0.0001,0.5,1.0
184,0.27468094885349276,0.012440240625292063,0.0024861868866719304,0.26721773654222486,38.058544720036245,0.0001,0.5,1.0
185,0.2757103654742241,0.012828773949295283,0.0026072301249951122,0.2679923638701439,38.0499770340006,0.0001,0.5,1.0
186,0.2784229162335396,0.012781154802069069,0.002627885590773076,0.2707183942198753,38.04652035846538,0.0001,0.5,1.0
187,0.27995043456554414,0.012885353695601225,0.0026496672304347157,0.27218292325735094,38.06259430477586,0.0001,0.5,1.0
188,0.27408140182495117,0.012932957764714956,0.002698339018970728,0.2662657541036606,38.0535283712963,0.0001,0.5,1.0
189,0.27921692371368406,0.012814090549945832,0.0026806549145840107,0.2714695504307747,38.075843948681836,0.0001,0.5,1.0
190,0.2817250648140907,0.01292636047117412,0.002711463002488017,0.27390615224838255,38.074074145626625,0.0001,0.5,1.0
191,0.2832158046960831,0.013305431045591832,0.0027880384656600653,0.2751690673828125,38.0662123695142,0.0001,0.5,1.0
192,0.2781519168615341,0.013083321265876293,0.0026814602059312166,0.27026952743530275,38.065173268900836,0.0001,0.5,1.0
193,0.2780285561084747,0.01271733340807259,0.002666984854731709,0.2703363946080208,38.05671992472278,0.0001,0.5,1.0
194,0.2794256642460823,0.013212561830878258,0.002830309079727158,0.271404227912426,38.05141048091086,0.0001,0.5,1.0
195,0.2720105189085007,0.012285742843523621,0.002505436826031655,0.26461492866277697,38.06516292580085,0.0001,0.5,1.0
196,0.2696533825993538,0.012629923867061734,0.002468006033450365,0.26210441887378694,38.06932781664296,0.0001,0.5,1.0
197,0.2799993345141411,0.013231651606038213,0.002784137532580644,0.27199143916368484,38.084701439753054,0.0001,0.5,1.0
198,0.2822242248058319,0.013649377459660172,0.002881022479850799,0.2739590260386467,38.062422604580846,0.0001,0.5,1.0
199,0.2748910191655159,0.013183986786752939,0.0026949084969237445,0.26695157170295714,38.0462829994273,0.0001,0.5,1.0
200,0.27925231158733366,0.013337212055921555,0.0027314288634806873,0.2712179908156395,38.06567968265732,0.0001,0.5,1.0
201,0.2809122109413147,0.013094797106459737,0.002637225305661559,0.2730461990833282,38.06383248472187,0.0001,0.5,1.0
202,0.2770059362053871,0.01353602302260697,0.00273585194721818,0.2688699972629547,38.06000521252224,0.0001,0.5,1.0
203,0.27197307139635085,0.012810162790119648,0.002514828585553914,0.26431057453155515,38.05312790446776,0.0001,0.5,1.0
204,0.27994932293891905,0.01338501375168562,0.0027503447863273323,0.27188164442777635,38.056655897845154,0.0001,0.5,1.0
205,0.2784615370631218,0.013283187737688423,0.002725815281737596,0.2704570347070694,38.0515912275019,0.0001,0.5,1.0
